timestamp;location;time;date;hour;minute;customer_id;next;delta;total_time_customer;step;prev;checkout;dairy;drinks;fruit;spices
2019-09-02 12:11:00;checkout;2019-09-02 12:11:00;2019-09-02;12;11;449;;0;4;3;fruit;3;0;1;1;1
2019-09-02 12:12:00;dairy;2019-09-02 12:12:00;2019-09-02;12;12;440;drinks;6;18;3;spices;0;1;1;1;0
2019-09-02 12:12:00;dairy;2019-09-02 12:12:00;2019-09-02;12;12;447;fruit;2;11;4;fruit;0;2;1;0;0
2019-09-02 12:12:00;spices;2019-09-02 12:12:00;2019-09-02;12;12;450;checkout;3;3;1;;0;2;1;0;1
2019-09-02 12:12:00;drinks;2019-09-02 12:12:00;2019-09-02;12;12;451;checkout;1;1;1;;0;2;2;0;1
2019-09-02 12:13:00;dairy;2019-09-02 12:13:00;2019-09-02;12;13;442;drinks;1;12;5;drinks;0;3;1;0;1
2019-09-02 12:13:00;checkout;2019-09-02 12:13:00;2019-09-02;12;13;451;;0;1;2;drinks;1;3;0;0;1
2019-09-02 12:13:00;fruit;2019-09-02 12:13:00;2019-09-02;12;13;452;checkout;1;1;1;;1;3;0;1;1
2019-09-02 12:13:00;dairy;2019-09-02 12:13:00;2019-09-02;12;13;453;fruit;5;14;1;;1;4;0;1;1
2019-09-02 12:13:00;fruit;2019-09-02 12:13:00;2019-09-02;12;13;454;dairy;5;10;1;;1;4;0;2;1
2019-09-02 12:14:00;drinks;2019-09-02 12:14:00;2019-09-02;12;14;442;checkout;1;12;6;dairy;0;3;1;2;1
2019-09-02 12:14:00;fruit;2019-09-02 12:14:00;2019-09-02;12;14;447;checkout;3;11;5;dairy;0;2;1;3;1
2019-09-02 12:14:00;checkout;2019-09-02 12:14:00;2019-09-02;12;14;452;;0;1;2;fruit;1;2;1;2;1
2019-09-02 12:15:00;checkout;2019-09-02 12:15:00;2019-09-02;12;15;442;;0;12;7;drinks;1;2;0;2;1
2019-09-02 12:15:00;checkout;2019-09-02 12:15:00;2019-09-02;12;15;450;;0;3;2;spices;2;2;0;2;0
2019-09-02 12:15:00;fruit;2019-09-02 12:15:00;2019-09-02;12;15;455;drinks;3;34;1;;2;2;0;3;0
2019-09-02 12:16:00;dairy;2019-09-02 12:16:00;2019-09-02;12;16;456;spices;7;10;1;;0;3;0;3;0
2019-09-02 12:16:00;dairy;2019-09-02 12:16:00;2019-09-02;12;16;457;checkout;2;2;1;;0;4;0;3;0
2019-09-02 12:17:00;checkout;2019-09-02 12:17:00;2019-09-02;12;17;447;;0;11;6;fruit;1;4;0;2;0
2019-09-02 12:17:00;dairy;2019-09-02 12:17:00;2019-09-02;12;17;458;checkout;1;1;1;;1;5;0;2;0
2019-09-02 12:17:00;dairy;2019-09-02 12:17:00;2019-09-02;12;17;459;fruit;6;7;1;;1;6;0;2;0
2019-09-02 12:17:00;spices;2019-09-02 12:17:00;2019-09-02;12;17;460;dairy;1;3;1;;1;6;0;2;1
2019-09-02 12:17:00;dairy;2019-09-02 12:17:00;2019-09-02;12;17;461;drinks;3;6;1;;1;7;0;2;1
2019-09-02 12:17:00;spices;2019-09-02 12:17:00;2019-09-02;12;17;462;fruit;3;13;1;;1;7;0;2;2
2019-09-02 12:18:00;drinks;2019-09-02 12:18:00;2019-09-02;12;18;440;checkout;1;18;4;dairy;0;6;1;2;2
2019-09-02 12:18:00;fruit;2019-09-02 12:18:00;2019-09-02;12;18;453;drinks;1;14;2;dairy;0;5;1;3;2
2019-09-02 12:18:00;dairy;2019-09-02 12:18:00;2019-09-02;12;18;454;drinks;4;10;2;fruit;0;6;1;2;2
2019-09-02 12:18:00;drinks;2019-09-02 12:18:00;2019-09-02;12;18;455;spices;12;34;2;fruit;0;6;2;1;2
2019-09-02 12:18:00;checkout;2019-09-02 12:18:00;2019-09-02;12;18;457;;0;2;2;dairy;1;5;2;1;2
2019-09-02 12:18:00;checkout;2019-09-02 12:18:00;2019-09-02;12;18;458;;0;1;2;dairy;2;4;2;1;2
2019-09-02 12:18:00;dairy;2019-09-02 12:18:00;2019-09-02;12;18;460;fruit;1;3;2;spices;2;5;2;1;1
2019-09-02 12:19:00;checkout;2019-09-02 12:19:00;2019-09-02;12;19;440;;0;18;5;drinks;1;5;1;1;1
2019-09-02 12:19:00;drinks;2019-09-02 12:19:00;2019-09-02;12;19;453;spices;4;14;3;fruit;1;5;2;0;1
2019-09-02 12:19:00;fruit;2019-09-02 12:19:00;2019-09-02;12;19;460;checkout;1;3;3;dairy;1;4;2;1;1
2019-09-02 12:20:00;checkout;2019-09-02 12:20:00;2019-09-02;12;20;460;;0;3;4;fruit;1;4;2;0;1
2019-09-02 12:20:00;drinks;2019-09-02 12:20:00;2019-09-02;12;20;461;spices;2;6;2;dairy;1;3;3;0;1
2019-09-02 12:20:00;fruit;2019-09-02 12:20:00;2019-09-02;12;20;462;spices;1;13;2;spices;1;3;3;1;0
2019-09-02 12:21:00;spices;2019-09-02 12:21:00;2019-09-02;12;21;462;dairy;1;13;3;fruit;0;3;3;0;1
2019-09-02 12:21:00;dairy;2019-09-02 12:21:00;2019-09-02;12;21;463;checkout;1;1;1;;0;4;3;0;1
2019-09-02 12:22:00;drinks;2019-09-02 12:22:00;2019-09-02;12;22;454;checkout;1;10;3;dairy;0;3;4;0;1
2019-09-02 12:22:00;spices;2019-09-02 12:22:00;2019-09-02;12;22;461;checkout;1;6;3;drinks;0;3;3;0;2
2019-09-02 12:22:00;dairy;2019-09-02 12:22:00;2019-09-02;12;22;462;drinks;3;13;4;spices;0;4;3;0;1
2019-09-02 12:22:00;checkout;2019-09-02 12:22:00;2019-09-02;12;22;463;;0;1;2;dairy;1;3;3;0;1
2019-09-02 12:22:00;fruit;2019-09-02 12:22:00;2019-09-02;12;22;464;checkout;1;1;1;;1;3;3;1;1
2019-09-02 12:23:00;spices;2019-09-02 12:23:00;2019-09-02;12;23;453;drinks;1;14;4;drinks;0;3;2;1;2
2019-09-02 12:23:00;checkout;2019-09-02 12:23:00;2019-09-02;12;23;454;;0;10;4;drinks;1;3;1;1;2
2019-09-02 12:23:00;spices;2019-09-02 12:23:00;2019-09-02;12;23;456;fruit;1;10;2;dairy;1;2;1;1;3
2019-09-02 12:23:00;fruit;2019-09-02 12:23:00;2019-09-02;12;23;459;checkout;1;7;2;dairy;1;1;1;2;3
2019-09-02 12:23:00;checkout;2019-09-02 12:23:00;2019-09-02;12;23;461;;0;6;4;spices;2;1;1;2;2
2019-09-02 12:23:00;checkout;2019-09-02 12:23:00;2019-09-02;12;23;464;;0;1;2;fruit;3;1;1;1;2
2019-09-02 12:23:00;dairy;2019-09-02 12:23:00;2019-09-02;12;23;465;checkout;2;2;1;;3;2;1;1;2
2019-09-02 12:24:00;drinks;2019-09-02 12:24:00;2019-09-02;12;24;453;fruit;1;14;5;spices;0;2;2;1;1
2019-09-02 12:24:00;fruit;2019-09-02 12:24:00;2019-09-02;12;24;456;checkout;2;10;3;spices;0;2;2;2;0
2019-09-02 12:24:00;checkout;2019-09-02 12:24:00;2019-09-02;12;24;459;;0;7;3;fruit;1;2;2;1;0
2019-09-02 12:25:00;fruit;2019-09-02 12:25:00;2019-09-02;12;25;453;spices;1;14;6;drinks;0;2;1;2;0
2019-09-02 12:25:00;drinks;2019-09-02 12:25:00;2019-09-02;12;25;462;checkout;5;13;5;dairy;0;1;2;2;0
2019-09-02 12:25:00;checkout;2019-09-02 12:25:00;2019-09-02;12;25;465;;0;2;2;dairy;1;0;2;2;0
2019-09-02 12:25:00;drinks;2019-09-02 12:25:00;2019-09-02;12;25;466;checkout;3;3;1;;1;0;3;2;0
2019-09-02 12:25:00;spices;2019-09-02 12:25:00;2019-09-02;12;25;467;checkout;3;3;1;;1;0;3;2;1
2019-09-02 12:26:00;spices;2019-09-02 12:26:00;2019-09-02;12;26;453;checkout;1;14;7;fruit;0;0;3;1;2
2019-09-02 12:26:00;checkout;2019-09-02 12:26:00;2019-09-02;12;26;456;;0;10;4;fruit;1;0;3;0;2
2019-09-02 12:26:00;fruit;2019-09-02 12:26:00;2019-09-02;12;26;468;dairy;1;5;1;;1;0;3;1;2
2019-09-02 12:27:00;checkout;2019-09-02 12:27:00;2019-09-02;12;27;453;;0;14;8;spices;1;0;3;1;1
2019-09-02 12:27:00;dairy;2019-09-02 12:27:00;2019-09-02;12;27;468;checkout;4;5;2;fruit;1;1;3;0;1
2019-09-02 12:27:00;drinks;2019-09-02 12:27:00;2019-09-02;12;27;469;spices;1;16;1;;1;1;4;0;1
2019-09-02 12:27:00;fruit;2019-09-02 12:27:00;2019-09-02;12;27;470;checkout;3;3;1;;1;1;4;1;1
2019-09-02 12:27:00;fruit;2019-09-02 12:27:00;2019-09-02;12;27;471;checkout;2;2;1;;1;1;4;2;1
2019-09-02 12:27:00;spices;2019-09-02 12:27:00;2019-09-02;12;27;472;drinks;3;8;1;;1;1;4;2;2
2019-09-02 12:27:00;fruit;2019-09-02 12:27:00;2019-09-02;12;27;473;checkout;6;6;1;;1;1;4;3;2
2019-09-02 12:28:00;checkout;2019-09-02 12:28:00;2019-09-02;12;28;466;;0;3;2;drinks;1;1;3;3;2
2019-09-02 12:28:00;checkout;2019-09-02 12:28:00;2019-09-02;12;28;467;;0;3;2;spices;2;1;3;3;1
2019-09-02 12:28:00;spices;2019-09-02 12:28:00;2019-09-02;12;28;469;dairy;1;16;2;drinks;2;1;2;3;2
2019-09-02 12:28:00;dairy;2019-09-02 12:28:00;2019-09-02;12;28;474;fruit;12;13;1;;2;2;2;3;2
2019-09-02 12:28:00;dairy;2019-09-02 12:28:00;2019-09-02;12;28;475;checkout;9;9;1;;2;3;2;3;2
2019-09-02 12:28:00;dairy;2019-09-02 12:28:00;2019-09-02;12;28;476;drinks;3;17;1;;2;4;2;3;2
2019-09-02 12:28:00;dairy;2019-09-02 12:28:00;2019-09-02;12;28;477;drinks;2;4;1;;2;5;2;3;2
2019-09-02 12:28:00;fruit;2019-09-02 12:28:00;2019-09-02;12;28;478;checkout;2;2;1;;2;5;2;4;2
2019-09-02 12:28:00;fruit;2019-09-02 12:28:00;2019-09-02;12;28;479;checkout;1;1;1;;2;5;2;5;2
2019-09-02 12:28:00;fruit;2019-09-02 12:28:00;2019-09-02;12;28;480;dairy;8;23;1;;2;5;2;6;2
2019-09-02 12:29:00;dairy;2019-09-02 12:29:00;2019-09-02;12;29;469;spices;1;16;3;spices;0;6;2;6;1
2019-09-02 12:29:00;checkout;2019-09-02 12:29:00;2019-09-02;12;29;471;;0;2;2;fruit;1;6;2;5;1
2019-09-02 12:29:00;checkout;2019-09-02 12:29:00;2019-09-02;12;29;479;;0;1;2;fruit;2;6;2;4;1
2019-09-02 12:29:00;fruit;2019-09-02 12:29:00;2019-09-02;12;29;481;checkout;3;3;1;;2;6;2;5;1
2019-09-02 12:29:00;fruit;2019-09-02 12:29:00;2019-09-02;12;29;482;dairy;6;7;1;;2;6;2;6;1
2019-09-02 12:30:00;spices;2019-09-02 12:30:00;2019-09-02;12;30;455;dairy;2;34;3;drinks;0;6;1;6;2
2019-09-02 12:30:00;checkout;2019-09-02 12:30:00;2019-09-02;12;30;462;;0;13;6;drinks;1;6;0;6;2
2019-09-02 12:30:00;spices;2019-09-02 12:30:00;2019-09-02;12;30;469;fruit;2;16;4;dairy;1;5;0;6;3
2019-09-02 12:30:00;checkout;2019-09-02 12:30:00;2019-09-02;12;30;470;;0;3;2;fruit;2;5;0;5;3
2019-09-02 12:30:00;drinks;2019-09-02 12:30:00;2019-09-02;12;30;472;spices;2;8;2;spices;2;5;1;5;2
2019-09-02 12:30:00;drinks;2019-09-02 12:30:00;2019-09-02;12;30;477;checkout;2;4;2;dairy;2;4;2;5;2
2019-09-02 12:30:00;checkout;2019-09-02 12:30:00;2019-09-02;12;30;478;;0;2;2;fruit;3;4;2;4;2
2019-09-02 12:31:00;checkout;2019-09-02 12:31:00;2019-09-02;12;31;468;;0;5;3;dairy;1;3;2;4;2
2019-09-02 12:31:00;drinks;2019-09-02 12:31:00;2019-09-02;12;31;476;spices;2;17;2;dairy;1;2;3;4;2
2019-09-02 12:32:00;dairy;2019-09-02 12:32:00;2019-09-02;12;32;455;drinks;6;34;4;spices;0;3;3;4;1
2019-09-02 12:32:00;fruit;2019-09-02 12:32:00;2019-09-02;12;32;469;drinks;3;16;5;spices;0;3;3;5;0
2019-09-02 12:32:00;spices;2019-09-02 12:32:00;2019-09-02;12;32;472;drinks;1;8;3;drinks;0;3;2;5;1
2019-09-02 12:32:00;checkout;2019-09-02 12:32:00;2019-09-02;12;32;477;;0;4;3;drinks;1;3;1;5;1
2019-09-02 12:32:00;checkout;2019-09-02 12:32:00;2019-09-02;12;32;481;;0;3;2;fruit;2;3;1;4;1
2019-09-02 12:32:00;spices;2019-09-02 12:32:00;2019-09-02;12;32;483;checkout;2;2;1;;2;3;1;4;2
2019-09-02 12:32:00;spices;2019-09-02 12:32:00;2019-09-02;12;32;484;dairy;2;5;1;;2;3;1;4;3
2019-09-02 12:32:00;fruit;2019-09-02 12:32:00;2019-09-02;12;32;485;checkout;1;1;1;;2;3;1;5;3
2019-09-02 12:33:00;drinks;2019-09-02 12:33:00;2019-09-02;12;33;472;fruit;1;8;4;spices;0;3;2;5;2
2019-09-02 12:33:00;checkout;2019-09-02 12:33:00;2019-09-02;12;33;473;;0;6;2;fruit;1;3;2;4;2
2019-09-02 12:33:00;spices;2019-09-02 12:33:00;2019-09-02;12;33;476;dairy;2;17;3;drinks;1;3;1;4;3
2019-09-02 12:33:00;checkout;2019-09-02 12:33:00;2019-09-02;12;33;485;;0;1;2;fruit;2;3;1;3;3
2019-09-02 12:34:00;fruit;2019-09-02 12:34:00;2019-09-02;12;34;472;checkout;1;8;5;drinks;0;3;0;4;3
2019-09-02 12:34:00;checkout;2019-09-02 12:34:00;2019-09-02;12;34;483;;0;2;2;spices;1;3;0;4;2
2019-09-02 12:34:00;dairy;2019-09-02 12:34:00;2019-09-02;12;34;484;spices;2;5;2;spices;1;4;0;4;1
2019-09-02 12:35:00;drinks;2019-09-02 12:35:00;2019-09-02;12;35;469;checkout;8;16;6;fruit;0;4;1;3;1
2019-09-02 12:35:00;checkout;2019-09-02 12:35:00;2019-09-02;12;35;472;;0;8;6;fruit;1;4;1;2;1
2019-09-02 12:35:00;dairy;2019-09-02 12:35:00;2019-09-02;12;35;476;spices;2;17;4;spices;1;5;1;2;0
2019-09-02 12:35:00;dairy;2019-09-02 12:35:00;2019-09-02;12;35;482;checkout;1;7;2;fruit;1;6;1;1;0
2019-09-02 12:35:00;spices;2019-09-02 12:35:00;2019-09-02;12;35;486;dairy;2;5;1;;1;6;1;1;1
2019-09-02 12:35:00;spices;2019-09-02 12:35:00;2019-09-02;12;35;487;checkout;2;2;1;;1;6;1;1;2
2019-09-02 12:36:00;dairy;2019-09-02 12:36:00;2019-09-02;12;36;480;fruit;3;23;2;fruit;0;7;1;0;2
2019-09-02 12:36:00;checkout;2019-09-02 12:36:00;2019-09-02;12;36;482;;0;7;3;dairy;1;6;1;0;2
2019-09-02 12:36:00;spices;2019-09-02 12:36:00;2019-09-02;12;36;484;checkout;1;5;3;dairy;1;5;1;0;3
2019-09-02 12:37:00;checkout;2019-09-02 12:37:00;2019-09-02;12;37;475;;0;9;2;dairy;1;4;1;0;3
2019-09-02 12:37:00;spices;2019-09-02 12:37:00;2019-09-02;12;37;476;dairy;1;17;5;dairy;1;3;1;0;4
2019-09-02 12:37:00;checkout;2019-09-02 12:37:00;2019-09-02;12;37;484;;0;5;4;spices;2;3;1;0;3
2019-09-02 12:37:00;dairy;2019-09-02 12:37:00;2019-09-02;12;37;486;drinks;2;5;2;spices;2;4;1;0;2
2019-09-02 12:37:00;checkout;2019-09-02 12:37:00;2019-09-02;12;37;487;;0;2;2;spices;3;4;1;0;1
2019-09-02 12:37:00;drinks;2019-09-02 12:37:00;2019-09-02;12;37;488;checkout;1;1;1;;3;4;2;0;1
2019-09-02 12:38:00;drinks;2019-09-02 12:38:00;2019-09-02;12;38;455;spices;4;34;5;dairy;0;3;3;0;1
2019-09-02 12:38:00;dairy;2019-09-02 12:38:00;2019-09-02;12;38;476;fruit;5;17;6;spices;0;4;3;0;0
2019-09-02 12:38:00;checkout;2019-09-02 12:38:00;2019-09-02;12;38;488;;0;1;2;drinks;1;4;2;0;0
2019-09-02 12:38:00;spices;2019-09-02 12:38:00;2019-09-02;12;38;489;drinks;2;10;1;;1;4;2;0;1
2019-09-02 12:38:00;fruit;2019-09-02 12:38:00;2019-09-02;12;38;490;checkout;2;2;1;;1;4;2;1;1
2019-09-02 12:39:00;fruit;2019-09-02 12:39:00;2019-09-02;12;39;480;dairy;3;23;3;dairy;0;3;2;2;1
2019-09-02 12:39:00;drinks;2019-09-02 12:39:00;2019-09-02;12;39;486;checkout;1;5;3;dairy;0;2;3;2;1
2019-09-02 12:39:00;dairy;2019-09-02 12:39:00;2019-09-02;12;39;491;spices;6;19;1;;0;3;3;2;1
2019-09-02 12:40:00;fruit;2019-09-02 12:40:00;2019-09-02;12;40;474;checkout;1;13;2;dairy;0;2;3;3;1
2019-09-02 12:40:00;checkout;2019-09-02 12:40:00;2019-09-02;12;40;486;;0;5;4;drinks;1;2;2;3;1
2019-09-02 12:40:00;drinks;2019-09-02 12:40:00;2019-09-02;12;40;489;fruit;3;10;2;spices;1;2;3;3;0
2019-09-02 12:40:00;checkout;2019-09-02 12:40:00;2019-09-02;12;40;490;;0;2;2;fruit;2;2;3;2;0
2019-09-02 12:41:00;checkout;2019-09-02 12:41:00;2019-09-02;12;41;474;;0;13;3;fruit;1;2;3;1;0
2019-09-02 12:42:00;spices;2019-09-02 12:42:00;2019-09-02;12;42;455;dairy;2;34;6;drinks;0;2;2;1;1
2019-09-02 12:42:00;dairy;2019-09-02 12:42:00;2019-09-02;12;42;480;drinks;2;23;4;fruit;0;3;2;0;1
2019-09-02 12:42:00;fruit;2019-09-02 12:42:00;2019-09-02;12;42;492;dairy;3;25;1;;0;3;2;1;1
2019-09-02 12:42:00;spices;2019-09-02 12:42:00;2019-09-02;12;42;493;dairy;1;5;1;;0;3;2;1;2
2019-09-02 12:42:00;drinks;2019-09-02 12:42:00;2019-09-02;12;42;494;checkout;1;1;1;;0;3;3;1;2
2019-09-02 12:43:00;checkout;2019-09-02 12:43:00;2019-09-02;12;43;469;;0;16;7;drinks;1;3;2;1;2
2019-09-02 12:43:00;fruit;2019-09-02 12:43:00;2019-09-02;12;43;476;checkout;2;17;7;dairy;1;2;2;2;2
2019-09-02 12:43:00;fruit;2019-09-02 12:43:00;2019-09-02;12;43;489;spices;1;10;3;drinks;1;2;1;3;2
2019-09-02 12:43:00;dairy;2019-09-02 12:43:00;2019-09-02;12;43;493;spices;3;5;2;spices;1;3;1;3;1
2019-09-02 12:43:00;checkout;2019-09-02 12:43:00;2019-09-02;12;43;494;;0;1;2;drinks;2;3;0;3;1
2019-09-02 12:44:00;dairy;2019-09-02 12:44:00;2019-09-02;12;44;455;spices;1;34;7;spices;0;4;0;3;0
2019-09-02 12:44:00;drinks;2019-09-02 12:44:00;2019-09-02;12;44;480;fruit;2;23;5;dairy;0;3;1;3;0
2019-09-02 12:44:00;spices;2019-09-02 12:44:00;2019-09-02;12;44;489;fruit;1;10;4;fruit;0;3;1;2;1
2019-09-02 12:44:00;dairy;2019-09-02 12:44:00;2019-09-02;12;44;495;spices;9;12;1;;0;4;1;2;1
2019-09-02 12:44:00;dairy;2019-09-02 12:44:00;2019-09-02;12;44;496;checkout;11;11;1;;0;5;1;2;1
2019-09-02 12:45:00;spices;2019-09-02 12:45:00;2019-09-02;12;45;455;checkout;4;34;8;dairy;0;4;1;2;2
2019-09-02 12:45:00;checkout;2019-09-02 12:45:00;2019-09-02;12;45;476;;0;17;8;fruit;1;4;1;1;2
2019-09-02 12:45:00;fruit;2019-09-02 12:45:00;2019-09-02;12;45;489;checkout;3;10;5;spices;1;4;1;2;1
2019-09-02 12:45:00;spices;2019-09-02 12:45:00;2019-09-02;12;45;491;dairy;1;19;2;dairy;1;3;1;2;2
2019-09-02 12:45:00;dairy;2019-09-02 12:45:00;2019-09-02;12;45;492;drinks;9;25;2;fruit;1;4;1;1;2
2019-09-02 12:45:00;fruit;2019-09-02 12:45:00;2019-09-02;12;45;497;spices;10;14;1;;1;4;1;2;2
2019-09-02 12:46:00;fruit;2019-09-02 12:46:00;2019-09-02;12;46;480;dairy;1;23;6;drinks;0;4;0;3;2
2019-09-02 12:46:00;dairy;2019-09-02 12:46:00;2019-09-02;12;46;491;fruit;9;19;3;spices;0;5;0;3;1
2019-09-02 12:46:00;spices;2019-09-02 12:46:00;2019-09-02;12;46;493;checkout;1;5;3;dairy;0;4;0;3;2
2019-09-02 12:46:00;dairy;2019-09-02 12:46:00;2019-09-02;12;46;498;spices;9;10;1;;0;5;0;3;2
2019-09-02 12:46:00;spices;2019-09-02 12:46:00;2019-09-02;12;46;499;dairy;1;4;1;;0;5;0;3;3
2019-09-02 12:46:00;fruit;2019-09-02 12:46:00;2019-09-02;12;46;500;checkout;3;3;1;;0;5;0;4;3
2019-09-02 12:46:00;fruit;2019-09-02 12:46:00;2019-09-02;12;46;501;checkout;4;4;1;;0;5;0;5;3
2019-09-02 12:47:00;dairy;2019-09-02 12:47:00;2019-09-02;12;47;480;checkout;4;23;7;fruit;0;6;0;4;3
2019-09-02 12:47:00;checkout;2019-09-02 12:47:00;2019-09-02;12;47;493;;0;5;4;spices;1;6;0;4;2
2019-09-02 12:47:00;dairy;2019-09-02 12:47:00;2019-09-02;12;47;499;drinks;2;4;2;spices;1;7;0;4;1
2019-09-02 12:48:00;checkout;2019-09-02 12:48:00;2019-09-02;12;48;489;;0;10;6;fruit;1;7;0;3;1
2019-09-02 12:48:00;dairy;2019-09-02 12:48:00;2019-09-02;12;48;502;drinks;7;8;1;;1;8;0;3;1
2019-09-02 12:48:00;dairy;2019-09-02 12:48:00;2019-09-02;12;48;503;fruit;18;20;1;;1;9;0;3;1
2019-09-02 12:48:00;fruit;2019-09-02 12:48:00;2019-09-02;12;48;504;checkout;2;2;1;;1;9;0;4;1
2019-09-02 12:48:00;spices;2019-09-02 12:48:00;2019-09-02;12;48;505;checkout;2;2;1;;1;9;0;4;2
2019-09-02 12:48:00;dairy;2019-09-02 12:48:00;2019-09-02;12;48;506;drinks;1;21;1;;1;10;0;4;2
2019-09-02 12:48:00;drinks;2019-09-02 12:48:00;2019-09-02;12;48;507;fruit;8;14;1;;1;10;1;4;2
2019-09-02 12:49:00;checkout;2019-09-02 12:49:00;2019-09-02;12;49;455;;0;34;9;spices;1;10;1;4;1
2019-09-02 12:49:00;drinks;2019-09-02 12:49:00;2019-09-02;12;49;499;checkout;1;4;3;dairy;1;9;2;4;1
2019-09-02 12:49:00;checkout;2019-09-02 12:49:00;2019-09-02;12;49;500;;0;3;2;fruit;2;9;2;3;1
2019-09-02 12:49:00;drinks;2019-09-02 12:49:00;2019-09-02;12;49;506;spices;1;21;2;dairy;2;8;3;3;1
2019-09-02 12:50:00;checkout;2019-09-02 12:50:00;2019-09-02;12;50;499;;0;4;4;drinks;1;8;2;3;1
2019-09-02 12:50:00;checkout;2019-09-02 12:50:00;2019-09-02;12;50;501;;0;4;2;fruit;2;8;2;2;1
2019-09-02 12:50:00;checkout;2019-09-02 12:50:00;2019-09-02;12;50;504;;0;2;2;fruit;3;8;2;1;1
2019-09-02 12:50:00;checkout;2019-09-02 12:50:00;2019-09-02;12;50;505;;0;2;2;spices;4;8;2;1;0
2019-09-02 12:50:00;spices;2019-09-02 12:50:00;2019-09-02;12;50;506;drinks;2;21;3;drinks;4;8;1;1;1
2019-09-02 12:51:00;checkout;2019-09-02 12:51:00;2019-09-02;12;51;480;;0;23;8;dairy;1;7;1;1;1
2019-09-02 12:52:00;drinks;2019-09-02 12:52:00;2019-09-02;12;52;506;fruit;1;21;4;spices;0;7;2;1;0
2019-09-02 12:53:00;spices;2019-09-02 12:53:00;2019-09-02;12;53;495;drinks;2;12;2;dairy;0;6;2;1;1
2019-09-02 12:53:00;fruit;2019-09-02 12:53:00;2019-09-02;12;53;506;dairy;2;21;5;drinks;0;6;1;2;1
2019-09-02 12:53:00;dairy;2019-09-02 12:53:00;2019-09-02;12;53;508;checkout;6;6;1;;0;7;1;2;1
2019-09-02 12:53:00;spices;2019-09-02 12:53:00;2019-09-02;12;53;509;drinks;3;18;1;;0;7;1;2;2
2019-09-02 12:54:00;drinks;2019-09-02 12:54:00;2019-09-02;12;54;492;spices;2;25;3;dairy;0;6;2;2;2
2019-09-02 12:54:00;dairy;2019-09-02 12:54:00;2019-09-02;12;54;510;checkout;4;4;1;;0;7;2;2;2
2019-09-02 12:54:00;fruit;2019-09-02 12:54:00;2019-09-02;12;54;511;checkout;4;4;1;;0;7;2;3;2
2019-09-02 12:54:00;fruit;2019-09-02 12:54:00;2019-09-02;12;54;512;spices;1;11;1;;0;7;2;4;2
2019-09-02 12:55:00;fruit;2019-09-02 12:55:00;2019-09-02;12;55;491;checkout;3;19;4;dairy;0;6;2;5;2
2019-09-02 12:55:00;drinks;2019-09-02 12:55:00;2019-09-02;12;55;495;checkout;1;12;3;spices;0;6;3;5;1
2019-09-02 12:55:00;checkout;2019-09-02 12:55:00;2019-09-02;12;55;496;;0;11;2;dairy;1;5;3;5;1
2019-09-02 12:55:00;spices;2019-09-02 12:55:00;2019-09-02;12;55;497;checkout;4;14;2;fruit;1;5;3;4;2
2019-09-02 12:55:00;spices;2019-09-02 12:55:00;2019-09-02;12;55;498;checkout;1;10;2;dairy;1;4;3;4;3
2019-09-02 12:55:00;drinks;2019-09-02 12:55:00;2019-09-02;12;55;502;checkout;1;8;2;dairy;1;3;4;4;3
2019-09-02 12:55:00;dairy;2019-09-02 12:55:00;2019-09-02;12;55;506;spices;4;21;6;fruit;1;4;4;3;3
2019-09-02 12:55:00;spices;2019-09-02 12:55:00;2019-09-02;12;55;512;dairy;1;11;2;fruit;1;4;4;2;4
2019-09-02 12:56:00;spices;2019-09-02 12:56:00;2019-09-02;12;56;492;fruit;3;25;4;drinks;0;4;3;2;5
2019-09-02 12:56:00;checkout;2019-09-02 12:56:00;2019-09-02;12;56;495;;0;12;4;drinks;1;4;2;2;5
2019-09-02 12:56:00;checkout;2019-09-02 12:56:00;2019-09-02;12;56;498;;0;10;3;spices;2;4;2;2;4
2019-09-02 12:56:00;checkout;2019-09-02 12:56:00;2019-09-02;12;56;502;;0;8;3;drinks;3;4;1;2;4
2019-09-02 12:56:00;fruit;2019-09-02 12:56:00;2019-09-02;12;56;507;spices;2;14;2;drinks;3;4;0;3;4
2019-09-02 12:56:00;drinks;2019-09-02 12:56:00;2019-09-02;12;56;509;spices;1;18;2;spices;3;4;1;3;3
2019-09-02 12:56:00;dairy;2019-09-02 12:56:00;2019-09-02;12;56;512;checkout;9;11;3;spices;3;5;1;3;2
2019-09-02 12:56:00;spices;2019-09-02 12:56:00;2019-09-02;12;56;513;dairy;1;5;1;;3;5;1;3;3
2019-09-02 12:57:00;spices;2019-09-02 12:57:00;2019-09-02;12;57;509;dairy;2;18;3;drinks;0;5;0;3;4
2019-09-02 12:57:00;dairy;2019-09-02 12:57:00;2019-09-02;12;57;513;checkout;4;5;2;spices;0;6;0;3;3
2019-09-02 12:57:00;drinks;2019-09-02 12:57:00;2019-09-02;12;57;514;spices;4;9;1;;0;6;1;3;3
2019-09-02 12:57:00;fruit;2019-09-02 12:57:00;2019-09-02;12;57;515;checkout;1;1;1;;0;6;1;4;3
2019-09-02 12:58:00;checkout;2019-09-02 12:58:00;2019-09-02;12;58;491;;0;19;5;fruit;1;6;1;3;3
2019-09-02 12:58:00;spices;2019-09-02 12:58:00;2019-09-02;12;58;507;drinks;2;14;3;fruit;1;6;1;2;4
