timestamp,location,time,date,hour,minute,customer_id,next,delta,total_time_customer,step,prev
2019-09-02 15:02:00,fruit,2019-09-02 15:02:00,2019-09-02,15,2,731.0,checkout,7.0,7.0,1.0,
2019-09-02 15:02:00,dairy,2019-09-02 15:02:00,2019-09-02,15,2,732.0,drinks,1.0,11.0,1.0,
2019-09-02 15:02:00,fruit,2019-09-02 15:02:00,2019-09-02,15,2,733.0,checkout,1.0,1.0,1.0,
2019-09-02 15:03:00,dairy,2019-09-02 15:03:00,2019-09-02,15,3,666.0,drinks,4.0,51.0,10.0,spices
2019-09-02 15:03:00,fruit,2019-09-02 15:03:00,2019-09-02,15,3,726.0,checkout,4.0,7.0,2.0,dairy
2019-09-02 15:03:00,drinks,2019-09-02 15:03:00,2019-09-02,15,3,732.0,spices,6.0,11.0,2.0,dairy
2019-09-02 15:03:00,checkout,2019-09-02 15:03:00,2019-09-02,15,3,733.0,,0.0,1.0,2.0,fruit
2019-09-02 15:04:00,dairy,2019-09-02 15:04:00,2019-09-02,15,4,729.0,fruit,3.0,7.0,3.0,fruit
2019-09-02 15:04:00,dairy,2019-09-02 15:04:00,2019-09-02,15,4,730.0,checkout,1.0,3.0,2.0,spices
2019-09-02 15:04:00,dairy,2019-09-02 15:04:00,2019-09-02,15,4,734.0,drinks,6.0,8.0,1.0,
2019-09-02 15:04:00,dairy,2019-09-02 15:04:00,2019-09-02,15,4,735.0,checkout,1.0,1.0,1.0,
2019-09-02 15:04:00,dairy,2019-09-02 15:04:00,2019-09-02,15,4,736.0,drinks,9.0,15.0,1.0,
2019-09-02 15:05:00,spices,2019-09-02 15:05:00,2019-09-02,15,5,724.0,fruit,1.0,15.0,2.0,fruit
2019-09-02 15:05:00,checkout,2019-09-02 15:05:00,2019-09-02,15,5,725.0,,0.0,5.0,2.0,dairy
2019-09-02 15:05:00,checkout,2019-09-02 15:05:00,2019-09-02,15,5,730.0,,0.0,3.0,3.0,dairy
2019-09-02 15:05:00,checkout,2019-09-02 15:05:00,2019-09-02,15,5,735.0,,0.0,1.0,2.0,dairy
2019-09-02 15:05:00,fruit,2019-09-02 15:05:00,2019-09-02,15,5,737.0,checkout,2.0,2.0,1.0,
2019-09-02 15:05:00,dairy,2019-09-02 15:05:00,2019-09-02,15,5,738.0,checkout,2.0,2.0,1.0,
2019-09-02 15:06:00,fruit,2019-09-02 15:06:00,2019-09-02,15,6,724.0,drinks,4.0,15.0,3.0,spices
2019-09-02 15:06:00,dairy,2019-09-02 15:06:00,2019-09-02,15,6,727.0,spices,1.0,8.0,2.0,spices
2019-09-02 15:07:00,drinks,2019-09-02 15:07:00,2019-09-02,15,7,666.0,fruit,1.0,51.0,11.0,dairy
2019-09-02 15:07:00,checkout,2019-09-02 15:07:00,2019-09-02,15,7,726.0,,0.0,7.0,3.0,fruit
2019-09-02 15:07:00,spices,2019-09-02 15:07:00,2019-09-02,15,7,727.0,checkout,1.0,8.0,3.0,dairy
2019-09-02 15:07:00,fruit,2019-09-02 15:07:00,2019-09-02,15,7,729.0,checkout,1.0,7.0,4.0,dairy
2019-09-02 15:07:00,checkout,2019-09-02 15:07:00,2019-09-02,15,7,737.0,,0.0,2.0,2.0,fruit
2019-09-02 15:07:00,checkout,2019-09-02 15:07:00,2019-09-02,15,7,738.0,,0.0,2.0,2.0,dairy
2019-09-02 15:07:00,fruit,2019-09-02 15:07:00,2019-09-02,15,7,739.0,checkout,1.0,1.0,1.0,
2019-09-02 15:07:00,fruit,2019-09-02 15:07:00,2019-09-02,15,7,740.0,checkout,7.0,7.0,1.0,
2019-09-02 15:07:00,fruit,2019-09-02 15:07:00,2019-09-02,15,7,741.0,spices,2.0,4.0,1.0,
2019-09-02 15:08:00,fruit,2019-09-02 15:08:00,2019-09-02,15,8,666.0,checkout,5.0,51.0,12.0,drinks
2019-09-02 15:08:00,checkout,2019-09-02 15:08:00,2019-09-02,15,8,727.0,,0.0,8.0,4.0,spices
2019-09-02 15:08:00,checkout,2019-09-02 15:08:00,2019-09-02,15,8,729.0,,0.0,7.0,5.0,fruit
2019-09-02 15:08:00,checkout,2019-09-02 15:08:00,2019-09-02,15,8,739.0,,0.0,1.0,2.0,fruit
2019-09-02 15:08:00,spices,2019-09-02 15:08:00,2019-09-02,15,8,742.0,dairy,1.0,7.0,1.0,
2019-09-02 15:08:00,dairy,2019-09-02 15:08:00,2019-09-02,15,8,743.0,fruit,3.0,18.0,1.0,
2019-09-02 15:09:00,checkout,2019-09-02 15:09:00,2019-09-02,15,9,731.0,,0.0,7.0,2.0,fruit
2019-09-02 15:09:00,spices,2019-09-02 15:09:00,2019-09-02,15,9,732.0,fruit,1.0,11.0,3.0,drinks
2019-09-02 15:09:00,spices,2019-09-02 15:09:00,2019-09-02,15,9,741.0,drinks,1.0,4.0,2.0,fruit
2019-09-02 15:09:00,dairy,2019-09-02 15:09:00,2019-09-02,15,9,742.0,checkout,6.0,7.0,2.0,spices
2019-09-02 15:09:00,dairy,2019-09-02 15:09:00,2019-09-02,15,9,744.0,checkout,5.0,5.0,1.0,
2019-09-02 15:09:00,drinks,2019-09-02 15:09:00,2019-09-02,15,9,745.0,checkout,3.0,3.0,1.0,
2019-09-02 15:09:00,fruit,2019-09-02 15:09:00,2019-09-02,15,9,746.0,spices,2.0,4.0,1.0,
2019-09-02 15:10:00,drinks,2019-09-02 15:10:00,2019-09-02,15,10,724.0,fruit,4.0,15.0,4.0,fruit
2019-09-02 15:10:00,fruit,2019-09-02 15:10:00,2019-09-02,15,10,732.0,checkout,3.0,11.0,4.0,spices
2019-09-02 15:10:00,drinks,2019-09-02 15:10:00,2019-09-02,15,10,734.0,checkout,2.0,8.0,2.0,dairy
2019-09-02 15:10:00,drinks,2019-09-02 15:10:00,2019-09-02,15,10,741.0,checkout,1.0,4.0,3.0,spices
2019-09-02 15:10:00,spices,2019-09-02 15:10:00,2019-09-02,15,10,747.0,drinks,1.0,5.0,1.0,
2019-09-02 15:10:00,fruit,2019-09-02 15:10:00,2019-09-02,15,10,748.0,dairy,6.0,12.0,1.0,
2019-09-02 15:10:00,spices,2019-09-02 15:10:00,2019-09-02,15,10,749.0,drinks,1.0,4.0,1.0,
2019-09-02 15:11:00,drinks,2019-09-02 15:11:00,2019-09-02,15,11,723.0,checkout,9.0,22.0,6.0,spices
2019-09-02 15:11:00,checkout,2019-09-02 15:11:00,2019-09-02,15,11,741.0,,0.0,4.0,4.0,drinks
2019-09-02 15:11:00,fruit,2019-09-02 15:11:00,2019-09-02,15,11,743.0,dairy,4.0,18.0,2.0,dairy
2019-09-02 15:11:00,spices,2019-09-02 15:11:00,2019-09-02,15,11,746.0,checkout,2.0,4.0,2.0,fruit
2019-09-02 15:11:00,drinks,2019-09-02 15:11:00,2019-09-02,15,11,747.0,checkout,4.0,5.0,2.0,spices
2019-09-02 15:11:00,drinks,2019-09-02 15:11:00,2019-09-02,15,11,749.0,checkout,3.0,4.0,2.0,spices
2019-09-02 15:11:00,dairy,2019-09-02 15:11:00,2019-09-02,15,11,750.0,checkout,2.0,2.0,1.0,
2019-09-02 15:11:00,drinks,2019-09-02 15:11:00,2019-09-02,15,11,751.0,fruit,1.0,10.0,1.0,
2019-09-02 15:11:00,fruit,2019-09-02 15:11:00,2019-09-02,15,11,752.0,dairy,6.0,21.0,1.0,
2019-09-02 15:12:00,checkout,2019-09-02 15:12:00,2019-09-02,15,12,734.0,,0.0,8.0,3.0,drinks
2019-09-02 15:12:00,checkout,2019-09-02 15:12:00,2019-09-02,15,12,745.0,,0.0,3.0,2.0,drinks
2019-09-02 15:12:00,fruit,2019-09-02 15:12:00,2019-09-02,15,12,751.0,dairy,3.0,10.0,2.0,drinks
2019-09-02 15:12:00,dairy,2019-09-02 15:12:00,2019-09-02,15,12,753.0,fruit,2.0,6.0,1.0,
2019-09-02 15:12:00,dairy,2019-09-02 15:12:00,2019-09-02,15,12,754.0,spices,4.0,11.0,1.0,
2019-09-02 15:12:00,spices,2019-09-02 15:12:00,2019-09-02,15,12,755.0,fruit,2.0,5.0,1.0,
2019-09-02 15:12:00,dairy,2019-09-02 15:12:00,2019-09-02,15,12,756.0,checkout,5.0,5.0,1.0,
2019-09-02 15:13:00,checkout,2019-09-02 15:13:00,2019-09-02,15,13,666.0,,0.0,51.0,13.0,fruit
2019-09-02 15:13:00,checkout,2019-09-02 15:13:00,2019-09-02,15,13,732.0,,0.0,11.0,5.0,fruit
2019-09-02 15:13:00,drinks,2019-09-02 15:13:00,2019-09-02,15,13,736.0,spices,3.0,15.0,2.0,dairy
2019-09-02 15:13:00,checkout,2019-09-02 15:13:00,2019-09-02,15,13,746.0,,0.0,4.0,3.0,spices
2019-09-02 15:13:00,checkout,2019-09-02 15:13:00,2019-09-02,15,13,750.0,,0.0,2.0,2.0,dairy
2019-09-02 15:13:00,fruit,2019-09-02 15:13:00,2019-09-02,15,13,757.0,checkout,6.0,6.0,1.0,
2019-09-02 15:13:00,dairy,2019-09-02 15:13:00,2019-09-02,15,13,758.0,checkout,3.0,3.0,1.0,
2019-09-02 15:13:00,drinks,2019-09-02 15:13:00,2019-09-02,15,13,759.0,fruit,2.0,3.0,1.0,
2019-09-02 15:14:00,fruit,2019-09-02 15:14:00,2019-09-02,15,14,724.0,checkout,1.0,15.0,5.0,drinks
2019-09-02 15:14:00,checkout,2019-09-02 15:14:00,2019-09-02,15,14,740.0,,0.0,7.0,2.0,fruit
2019-09-02 15:14:00,checkout,2019-09-02 15:14:00,2019-09-02,15,14,744.0,,0.0,5.0,2.0,dairy
2019-09-02 15:14:00,checkout,2019-09-02 15:14:00,2019-09-02,15,14,749.0,,0.0,4.0,3.0,drinks
2019-09-02 15:14:00,fruit,2019-09-02 15:14:00,2019-09-02,15,14,753.0,checkout,4.0,6.0,2.0,dairy
2019-09-02 15:14:00,fruit,2019-09-02 15:14:00,2019-09-02,15,14,755.0,checkout,3.0,5.0,2.0,spices
2019-09-02 15:14:00,fruit,2019-09-02 15:14:00,2019-09-02,15,14,760.0,dairy,3.0,21.0,1.0,
2019-09-02 15:14:00,spices,2019-09-02 15:14:00,2019-09-02,15,14,761.0,dairy,5.0,6.0,1.0,
2019-09-02 15:14:00,spices,2019-09-02 15:14:00,2019-09-02,15,14,762.0,drinks,1.0,21.0,1.0,
2019-09-02 15:15:00,checkout,2019-09-02 15:15:00,2019-09-02,15,15,724.0,,0.0,15.0,6.0,fruit
2019-09-02 15:15:00,checkout,2019-09-02 15:15:00,2019-09-02,15,15,742.0,,0.0,7.0,3.0,dairy
2019-09-02 15:15:00,dairy,2019-09-02 15:15:00,2019-09-02,15,15,743.0,checkout,11.0,18.0,3.0,fruit
2019-09-02 15:15:00,checkout,2019-09-02 15:15:00,2019-09-02,15,15,747.0,,0.0,5.0,3.0,drinks
2019-09-02 15:15:00,dairy,2019-09-02 15:15:00,2019-09-02,15,15,751.0,spices,2.0,10.0,3.0,fruit
2019-09-02 15:15:00,fruit,2019-09-02 15:15:00,2019-09-02,15,15,759.0,checkout,1.0,3.0,2.0,drinks
2019-09-02 15:15:00,drinks,2019-09-02 15:15:00,2019-09-02,15,15,762.0,spices,1.0,21.0,2.0,spices
2019-09-02 15:16:00,spices,2019-09-02 15:16:00,2019-09-02,15,16,736.0,dairy,2.0,15.0,3.0,drinks
2019-09-02 15:16:00,dairy,2019-09-02 15:16:00,2019-09-02,15,16,748.0,checkout,6.0,12.0,2.0,fruit
2019-09-02 15:16:00,spices,2019-09-02 15:16:00,2019-09-02,15,16,754.0,drinks,1.0,11.0,2.0,dairy
2019-09-02 15:16:00,checkout,2019-09-02 15:16:00,2019-09-02,15,16,758.0,,0.0,3.0,2.0,dairy
2019-09-02 15:16:00,checkout,2019-09-02 15:16:00,2019-09-02,15,16,759.0,,0.0,3.0,3.0,fruit
2019-09-02 15:16:00,spices,2019-09-02 15:16:00,2019-09-02,15,16,762.0,dairy,2.0,21.0,3.0,drinks
2019-09-02 15:17:00,spices,2019-09-02 15:17:00,2019-09-02,15,17,751.0,drinks,2.0,10.0,4.0,dairy
2019-09-02 15:17:00,dairy,2019-09-02 15:17:00,2019-09-02,15,17,752.0,fruit,1.0,21.0,2.0,fruit
2019-09-02 15:17:00,drinks,2019-09-02 15:17:00,2019-09-02,15,17,754.0,spices,2.0,11.0,3.0,spices
2019-09-02 15:17:00,checkout,2019-09-02 15:17:00,2019-09-02,15,17,755.0,,0.0,5.0,3.0,fruit
2019-09-02 15:17:00,checkout,2019-09-02 15:17:00,2019-09-02,15,17,756.0,,0.0,5.0,2.0,dairy
2019-09-02 15:17:00,dairy,2019-09-02 15:17:00,2019-09-02,15,17,760.0,drinks,11.0,21.0,2.0,fruit
2019-09-02 15:18:00,dairy,2019-09-02 15:18:00,2019-09-02,15,18,736.0,checkout,1.0,15.0,4.0,spices
2019-09-02 15:18:00,fruit,2019-09-02 15:18:00,2019-09-02,15,18,752.0,dairy,6.0,21.0,3.0,dairy
2019-09-02 15:18:00,checkout,2019-09-02 15:18:00,2019-09-02,15,18,753.0,,0.0,6.0,3.0,fruit
2019-09-02 15:18:00,dairy,2019-09-02 15:18:00,2019-09-02,15,18,762.0,drinks,5.0,21.0,4.0,spices
2019-09-02 15:18:00,spices,2019-09-02 15:18:00,2019-09-02,15,18,763.0,fruit,1.0,13.0,1.0,
2019-09-02 15:18:00,fruit,2019-09-02 15:18:00,2019-09-02,15,18,764.0,checkout,4.0,4.0,1.0,
2019-09-02 15:19:00,checkout,2019-09-02 15:19:00,2019-09-02,15,19,736.0,,0.0,15.0,5.0,dairy
2019-09-02 15:19:00,drinks,2019-09-02 15:19:00,2019-09-02,15,19,751.0,checkout,2.0,10.0,5.0,spices
2019-09-02 15:19:00,spices,2019-09-02 15:19:00,2019-09-02,15,19,754.0,fruit,2.0,11.0,4.0,drinks
2019-09-02 15:19:00,checkout,2019-09-02 15:19:00,2019-09-02,15,19,757.0,,0.0,6.0,2.0,fruit
2019-09-02 15:19:00,dairy,2019-09-02 15:19:00,2019-09-02,15,19,761.0,checkout,1.0,6.0,2.0,spices
2019-09-02 15:19:00,fruit,2019-09-02 15:19:00,2019-09-02,15,19,763.0,dairy,2.0,13.0,2.0,spices
2019-09-02 15:19:00,dairy,2019-09-02 15:19:00,2019-09-02,15,19,765.0,drinks,3.0,8.0,1.0,
2019-09-02 15:20:00,checkout,2019-09-02 15:20:00,2019-09-02,15,20,723.0,,0.0,22.0,7.0,drinks
2019-09-02 15:20:00,checkout,2019-09-02 15:20:00,2019-09-02,15,20,761.0,,0.0,6.0,3.0,dairy
2019-09-02 15:20:00,drinks,2019-09-02 15:20:00,2019-09-02,15,20,766.0,checkout,1.0,1.0,1.0,
2019-09-02 15:20:00,fruit,2019-09-02 15:20:00,2019-09-02,15,20,767.0,spices,2.0,31.0,1.0,
2019-09-02 15:21:00,checkout,2019-09-02 15:21:00,2019-09-02,15,21,751.0,,0.0,10.0,6.0,drinks
2019-09-02 15:21:00,fruit,2019-09-02 15:21:00,2019-09-02,15,21,754.0,checkout,2.0,11.0,5.0,spices
2019-09-02 15:21:00,dairy,2019-09-02 15:21:00,2019-09-02,15,21,763.0,fruit,1.0,13.0,3.0,fruit
2019-09-02 15:21:00,checkout,2019-09-02 15:21:00,2019-09-02,15,21,766.0,,0.0,1.0,2.0,drinks
2019-09-02 15:21:00,fruit,2019-09-02 15:21:00,2019-09-02,15,21,768.0,checkout,1.0,1.0,1.0,
2019-09-02 15:21:00,dairy,2019-09-02 15:21:00,2019-09-02,15,21,769.0,drinks,5.0,9.0,1.0,
2019-09-02 15:22:00,checkout,2019-09-02 15:22:00,2019-09-02,15,22,748.0,,0.0,12.0,3.0,dairy
2019-09-02 15:22:00,fruit,2019-09-02 15:22:00,2019-09-02,15,22,763.0,drinks,5.0,13.0,4.0,dairy
2019-09-02 15:22:00,checkout,2019-09-02 15:22:00,2019-09-02,15,22,764.0,,0.0,4.0,2.0,fruit
2019-09-02 15:22:00,drinks,2019-09-02 15:22:00,2019-09-02,15,22,765.0,fruit,2.0,8.0,2.0,dairy
2019-09-02 15:22:00,spices,2019-09-02 15:22:00,2019-09-02,15,22,767.0,dairy,1.0,31.0,2.0,fruit
2019-09-02 15:22:00,checkout,2019-09-02 15:22:00,2019-09-02,15,22,768.0,,0.0,1.0,2.0,fruit
2019-09-02 15:23:00,checkout,2019-09-02 15:23:00,2019-09-02,15,23,720.0,,0.0,29.0,7.0,dairy
2019-09-02 15:23:00,checkout,2019-09-02 15:23:00,2019-09-02,15,23,754.0,,0.0,11.0,6.0,fruit
2019-09-02 15:23:00,drinks,2019-09-02 15:23:00,2019-09-02,15,23,762.0,spices,1.0,21.0,5.0,dairy
2019-09-02 15:23:00,dairy,2019-09-02 15:23:00,2019-09-02,15,23,767.0,spices,12.0,31.0,3.0,spices
2019-09-02 15:23:00,dairy,2019-09-02 15:23:00,2019-09-02,15,23,770.0,spices,4.0,8.0,1.0,
2019-09-02 15:23:00,fruit,2019-09-02 15:23:00,2019-09-02,15,23,771.0,checkout,2.0,2.0,1.0,
2019-09-02 15:23:00,fruit,2019-09-02 15:23:00,2019-09-02,15,23,772.0,drinks,3.0,19.0,1.0,
2019-09-02 15:24:00,dairy,2019-09-02 15:24:00,2019-09-02,15,24,752.0,drinks,4.0,21.0,4.0,fruit
2019-09-02 15:24:00,spices,2019-09-02 15:24:00,2019-09-02,15,24,762.0,dairy,1.0,21.0,6.0,drinks
2019-09-02 15:24:00,fruit,2019-09-02 15:24:00,2019-09-02,15,24,765.0,checkout,3.0,8.0,3.0,drinks
2019-09-02 15:24:00,fruit,2019-09-02 15:24:00,2019-09-02,15,24,773.0,checkout,1.0,1.0,1.0,
2019-09-02 15:24:00,fruit,2019-09-02 15:24:00,2019-09-02,15,24,774.0,checkout,6.0,6.0,1.0,
2019-09-02 15:24:00,fruit,2019-09-02 15:24:00,2019-09-02,15,24,775.0,checkout,5.0,5.0,1.0,
2019-09-02 15:24:00,fruit,2019-09-02 15:24:00,2019-09-02,15,24,776.0,spices,2.0,5.0,1.0,
2019-09-02 15:24:00,fruit,2019-09-02 15:24:00,2019-09-02,15,24,777.0,checkout,1.0,1.0,1.0,
2019-09-02 15:25:00,dairy,2019-09-02 15:25:00,2019-09-02,15,25,762.0,drinks,2.0,21.0,7.0,spices
2019-09-02 15:25:00,checkout,2019-09-02 15:25:00,2019-09-02,15,25,771.0,,0.0,2.0,2.0,fruit
2019-09-02 15:25:00,checkout,2019-09-02 15:25:00,2019-09-02,15,25,773.0,,0.0,1.0,2.0,fruit
2019-09-02 15:25:00,checkout,2019-09-02 15:25:00,2019-09-02,15,25,777.0,,0.0,1.0,2.0,fruit
2019-09-02 15:26:00,checkout,2019-09-02 15:26:00,2019-09-02,15,26,743.0,,0.0,18.0,4.0,dairy
2019-09-02 15:26:00,drinks,2019-09-02 15:26:00,2019-09-02,15,26,769.0,fruit,1.0,9.0,2.0,dairy
2019-09-02 15:26:00,drinks,2019-09-02 15:26:00,2019-09-02,15,26,772.0,fruit,4.0,19.0,2.0,fruit
2019-09-02 15:26:00,spices,2019-09-02 15:26:00,2019-09-02,15,26,776.0,drinks,1.0,5.0,2.0,fruit
2019-09-02 15:26:00,dairy,2019-09-02 15:26:00,2019-09-02,15,26,778.0,spices,5.0,11.0,1.0,
2019-09-02 15:26:00,fruit,2019-09-02 15:26:00,2019-09-02,15,26,779.0,checkout,1.0,1.0,1.0,
2019-09-02 15:26:00,dairy,2019-09-02 15:26:00,2019-09-02,15,26,780.0,spices,2.0,4.0,1.0,
2019-09-02 15:27:00,drinks,2019-09-02 15:27:00,2019-09-02,15,27,762.0,fruit,1.0,21.0,8.0,dairy
2019-09-02 15:27:00,drinks,2019-09-02 15:27:00,2019-09-02,15,27,763.0,checkout,4.0,13.0,5.0,fruit
2019-09-02 15:27:00,checkout,2019-09-02 15:27:00,2019-09-02,15,27,765.0,,0.0,8.0,4.0,fruit
2019-09-02 15:27:00,fruit,2019-09-02 15:27:00,2019-09-02,15,27,769.0,spices,1.0,9.0,3.0,drinks
2019-09-02 15:27:00,spices,2019-09-02 15:27:00,2019-09-02,15,27,770.0,dairy,1.0,8.0,2.0,dairy
2019-09-02 15:27:00,drinks,2019-09-02 15:27:00,2019-09-02,15,27,776.0,checkout,2.0,5.0,3.0,spices
2019-09-02 15:27:00,checkout,2019-09-02 15:27:00,2019-09-02,15,27,779.0,,0.0,1.0,2.0,fruit
2019-09-02 15:28:00,drinks,2019-09-02 15:28:00,2019-09-02,15,28,752.0,fruit,2.0,21.0,5.0,dairy
2019-09-02 15:28:00,drinks,2019-09-02 15:28:00,2019-09-02,15,28,760.0,spices,1.0,21.0,3.0,dairy
2019-09-02 15:28:00,fruit,2019-09-02 15:28:00,2019-09-02,15,28,762.0,dairy,5.0,21.0,9.0,drinks
2019-09-02 15:28:00,spices,2019-09-02 15:28:00,2019-09-02,15,28,769.0,checkout,2.0,9.0,4.0,fruit
2019-09-02 15:28:00,dairy,2019-09-02 15:28:00,2019-09-02,15,28,770.0,fruit,1.0,8.0,3.0,spices
2019-09-02 15:28:00,spices,2019-09-02 15:28:00,2019-09-02,15,28,780.0,drinks,1.0,4.0,2.0,dairy
2019-09-02 15:28:00,fruit,2019-09-02 15:28:00,2019-09-02,15,28,781.0,dairy,5.0,7.0,1.0,
2019-09-02 15:29:00,spices,2019-09-02 15:29:00,2019-09-02,15,29,760.0,fruit,1.0,21.0,4.0,drinks
2019-09-02 15:29:00,fruit,2019-09-02 15:29:00,2019-09-02,15,29,770.0,checkout,2.0,8.0,4.0,dairy
2019-09-02 15:29:00,checkout,2019-09-02 15:29:00,2019-09-02,15,29,775.0,,0.0,5.0,2.0,fruit
2019-09-02 15:29:00,checkout,2019-09-02 15:29:00,2019-09-02,15,29,776.0,,0.0,5.0,4.0,drinks
2019-09-02 15:29:00,drinks,2019-09-02 15:29:00,2019-09-02,15,29,780.0,checkout,1.0,4.0,3.0,spices
2019-09-02 15:29:00,fruit,2019-09-02 15:29:00,2019-09-02,15,29,782.0,checkout,1.0,1.0,1.0,
2019-09-02 15:29:00,dairy,2019-09-02 15:29:00,2019-09-02,15,29,783.0,fruit,2.0,15.0,1.0,
2019-09-02 15:30:00,fruit,2019-09-02 15:30:00,2019-09-02,15,30,752.0,checkout,2.0,21.0,6.0,drinks
2019-09-02 15:30:00,fruit,2019-09-02 15:30:00,2019-09-02,15,30,760.0,drinks,2.0,21.0,5.0,spices
2019-09-02 15:30:00,checkout,2019-09-02 15:30:00,2019-09-02,15,30,769.0,,0.0,9.0,5.0,spices
2019-09-02 15:30:00,fruit,2019-09-02 15:30:00,2019-09-02,15,30,772.0,dairy,4.0,19.0,3.0,drinks
2019-09-02 15:30:00,checkout,2019-09-02 15:30:00,2019-09-02,15,30,774.0,,0.0,6.0,2.0,fruit
2019-09-02 15:30:00,checkout,2019-09-02 15:30:00,2019-09-02,15,30,780.0,,0.0,4.0,4.0,drinks
2019-09-02 15:30:00,checkout,2019-09-02 15:30:00,2019-09-02,15,30,782.0,,0.0,1.0,2.0,fruit
2019-09-02 15:31:00,checkout,2019-09-02 15:31:00,2019-09-02,15,31,763.0,,0.0,13.0,6.0,drinks
2019-09-02 15:31:00,checkout,2019-09-02 15:31:00,2019-09-02,15,31,770.0,,0.0,8.0,5.0,fruit
2019-09-02 15:31:00,spices,2019-09-02 15:31:00,2019-09-02,15,31,778.0,drinks,1.0,11.0,2.0,dairy
2019-09-02 15:31:00,fruit,2019-09-02 15:31:00,2019-09-02,15,31,783.0,dairy,3.0,15.0,2.0,dairy
2019-09-02 15:32:00,checkout,2019-09-02 15:32:00,2019-09-02,15,32,752.0,,0.0,21.0,7.0,fruit
2019-09-02 15:32:00,drinks,2019-09-02 15:32:00,2019-09-02,15,32,760.0,spices,1.0,21.0,6.0,fruit
2019-09-02 15:32:00,drinks,2019-09-02 15:32:00,2019-09-02,15,32,778.0,checkout,5.0,11.0,3.0,spices
2019-09-02 15:33:00,spices,2019-09-02 15:33:00,2019-09-02,15,33,760.0,drinks,1.0,21.0,7.0,drinks
2019-09-02 15:33:00,dairy,2019-09-02 15:33:00,2019-09-02,15,33,762.0,spices,1.0,21.0,10.0,fruit
2019-09-02 15:33:00,dairy,2019-09-02 15:33:00,2019-09-02,15,33,781.0,checkout,2.0,7.0,2.0,fruit
2019-09-02 15:33:00,spices,2019-09-02 15:33:00,2019-09-02,15,33,784.0,dairy,1.0,19.0,1.0,
2019-09-02 15:33:00,spices,2019-09-02 15:33:00,2019-09-02,15,33,785.0,drinks,1.0,2.0,1.0,
2019-09-02 15:33:00,dairy,2019-09-02 15:33:00,2019-09-02,15,33,786.0,spices,7.0,21.0,1.0,
2019-09-02 15:33:00,fruit,2019-09-02 15:33:00,2019-09-02,15,33,787.0,checkout,1.0,1.0,1.0,
2019-09-02 15:33:00,dairy,2019-09-02 15:33:00,2019-09-02,15,33,788.0,spices,3.0,18.0,1.0,
2019-09-02 15:34:00,drinks,2019-09-02 15:34:00,2019-09-02,15,34,760.0,checkout,1.0,21.0,8.0,spices
2019-09-02 15:34:00,spices,2019-09-02 15:34:00,2019-09-02,15,34,762.0,checkout,1.0,21.0,11.0,dairy
2019-09-02 15:34:00,dairy,2019-09-02 15:34:00,2019-09-02,15,34,772.0,fruit,3.0,19.0,4.0,fruit
2019-09-02 15:34:00,dairy,2019-09-02 15:34:00,2019-09-02,15,34,783.0,spices,1.0,15.0,3.0,fruit
2019-09-02 15:34:00,dairy,2019-09-02 15:34:00,2019-09-02,15,34,784.0,fruit,2.0,19.0,2.0,spices
2019-09-02 15:34:00,drinks,2019-09-02 15:34:00,2019-09-02,15,34,785.0,checkout,1.0,2.0,2.0,spices
2019-09-02 15:34:00,checkout,2019-09-02 15:34:00,2019-09-02,15,34,787.0,,0.0,1.0,2.0,fruit
2019-09-02 15:34:00,dairy,2019-09-02 15:34:00,2019-09-02,15,34,789.0,fruit,5.0,6.0,1.0,
2019-09-02 15:35:00,checkout,2019-09-02 15:35:00,2019-09-02,15,35,760.0,,0.0,21.0,9.0,drinks
2019-09-02 15:35:00,checkout,2019-09-02 15:35:00,2019-09-02,15,35,762.0,,0.0,21.0,12.0,spices
2019-09-02 15:35:00,spices,2019-09-02 15:35:00,2019-09-02,15,35,767.0,fruit,1.0,31.0,4.0,dairy
2019-09-02 15:35:00,checkout,2019-09-02 15:35:00,2019-09-02,15,35,781.0,,0.0,7.0,3.0,dairy
2019-09-02 15:35:00,spices,2019-09-02 15:35:00,2019-09-02,15,35,783.0,dairy,1.0,15.0,4.0,dairy
2019-09-02 15:35:00,checkout,2019-09-02 15:35:00,2019-09-02,15,35,785.0,,0.0,2.0,3.0,drinks
2019-09-02 15:36:00,fruit,2019-09-02 15:36:00,2019-09-02,15,36,767.0,spices,4.0,31.0,5.0,spices
2019-09-02 15:36:00,dairy,2019-09-02 15:36:00,2019-09-02,15,36,783.0,fruit,4.0,15.0,5.0,spices
2019-09-02 15:36:00,fruit,2019-09-02 15:36:00,2019-09-02,15,36,784.0,dairy,5.0,19.0,3.0,dairy
2019-09-02 15:36:00,spices,2019-09-02 15:36:00,2019-09-02,15,36,788.0,fruit,1.0,18.0,2.0,dairy
2019-09-02 15:36:00,fruit,2019-09-02 15:36:00,2019-09-02,15,36,790.0,checkout,1.0,1.0,1.0,
2019-09-02 15:36:00,fruit,2019-09-02 15:36:00,2019-09-02,15,36,791.0,checkout,3.0,3.0,1.0,
2019-09-02 15:36:00,dairy,2019-09-02 15:36:00,2019-09-02,15,36,792.0,spices,1.0,4.0,1.0,
2019-09-02 15:36:00,fruit,2019-09-02 15:36:00,2019-09-02,15,36,793.0,checkout,5.0,5.0,1.0,
